,index,source,timestamp,values,act
147799,111677,accelerometer,2017-07-10 19:56:59.981,"['3.8711395', '-4.7096405', '7.8214417']",In computer
147814,111692,accelerometer,2017-07-10 19:57:59.577,"['-5.3948975', '-3.6894684', '7.356003']",In computer
147823,111701,accelerometer,2017-07-10 19:58:04.577,"['0.86976624', '2.2706604', '9.080307']",In computer
147844,111722,accelerometer,2017-07-10 19:58:58.914,"['2.3241272', '-6.698868', '6.8256836']",In computer
147866,111744,accelerometer,2017-07-10 19:59:58.396,"['2.2149506', '-5.851425', '7.7256775']",In computer
147898,111776,accelerometer,2017-07-10 20:01:01.579,"['2.4282684', '-6.139572', '7.3589935']",At home
147916,111793,accelerometer,2017-07-10 20:03:20.866,"['-5.5210724', '-2.7008972', '7.7455444']",At home
147929,111807,accelerometer,2017-07-10 20:03:26.022,"['-4.969925', '-3.665039', '7.6755066']",At home
147953,111831,accelerometer,2017-07-10 20:03:59.389,"['-5.0398407', '-2.5289917', '8.082642']",At home
147963,111841,accelerometer,2017-07-10 20:04:04.393,"['-4.8727264', '-1.0848083', '8.636185']",At home
148005,111883,accelerometer,2017-07-10 20:04:58.701,"['-5.136566', '-2.091339', '8.158661']",At home
148140,112018,accelerometer,2017-07-10 20:11:01.283,"['4.3222046', '-4.307892', '7.8385468']",At home
148232,112110,accelerometer,2017-07-10 20:46:09.029,"['0.25505066', '-8.217743', '5.351349']",Video games
148454,112332,accelerometer,2017-07-10 20:46:14.038,"['0.3143158', '-8.357208', '5.1753693']",Video games
148456,112334,accelerometer,2017-07-10 20:46:26.274,"['0.31550598', '-8.276993', '5.2483826']",Video games
148466,112344,accelerometer,2017-07-10 20:46:31.397,"['0.21554565', '-7.9955597', '5.70784']",Video games
148515,112393,accelerometer,2017-07-10 20:48:58.506,"['1.8940125', '-5.6634827', '7.8420258']",Video games
148535,112413,accelerometer,2017-07-10 20:49:57.961,"['-7.4179993', '-5.6197968', '2.8255768']",Video games
148549,112427,accelerometer,2017-07-10 20:50:29.561,"['-4.0000305', '-7.3863525', '-1.292572']",Video games
148572,112450,accelerometer,2017-07-10 20:50:58.549,"['-6.3425293', '-4.458481', '5.988434']",Video games
148582,112460,accelerometer,2017-07-10 20:51:07.574,"['-6.349945', '-4.4817047', '5.9984894']",Video games
148595,112473,accelerometer,2017-07-10 20:52:00.916,"['-6.4117126', '-4.241089', '6.08313']",Video games
148602,112479,accelerometer,2017-07-10 20:52:15.389,"['-6.362152', '-4.1841125', '6.1817627']",Video games
148624,112502,accelerometer,2017-07-10 20:52:58.637,"['-2.0493622', '-6.865494', '6.740341']",Video games
148647,112525,accelerometer,2017-07-10 20:54:01.230,"['-1.6677246', '-6.9480896', '6.748596']",Video games
148653,112531,accelerometer,2017-07-10 20:54:20.446,"['0.5573273', '-9.143692', '-2.7578278']",Video games
148669,112547,accelerometer,2017-07-10 20:54:25.447,"['-0.59428406', '-8.915054', '4.009384']",Video games
148682,112560,accelerometer,2017-07-10 20:54:58.436,"['2.6406403', '-7.8569336', '5.3065643']",Video games
148703,112581,accelerometer,2017-07-10 20:55:59.094,"['-5.9477234', '-4.858078', '6.12442']",Video games
148723,112601,accelerometer,2017-07-10 20:56:31.385,"['-11.213654', '-1.2082367', '0.54953']",Video games
148741,112619,accelerometer,2017-07-10 20:56:58.693,"['-8.108841', '1.9312744', '1.2762909']",Video games
148750,112628,accelerometer,2017-07-10 20:57:03.701,"['-1.3458252', '-8.617813', '0.12025452']",Video games
148776,112654,accelerometer,2017-07-10 20:58:58.803,"['6.079788', '-3.5482025', '7.0236816']",Video games
148813,112691,accelerometer,2017-07-10 21:05:00.981,"['5.414566', '-0.111328125', '9.17009']",Video games
148993,112871,accelerometer,2017-07-10 22:05:46.846,"['3.8993835', '0.02130127', '9.189957']",At home
149000,112878,accelerometer,2017-07-10 22:05:51.853,"['4.410797', '-5.0532074', '7.989746']",At home
149007,112885,accelerometer,2017-07-10 22:05:58.237,"['4.7131805', '-5.6354675', '6.580765']",At home
149021,112899,accelerometer,2017-07-10 22:06:31.125,"['4.9178925', '-1.9267426', '8.547485']",At home
149030,112908,accelerometer,2017-07-10 22:06:58.464,"['3.782074', '-7.024231', '5.865738']",At home
149039,112917,accelerometer,2017-07-10 22:07:54.599,"['5.4413757', '2.4878082', '7.941864']",At home
149042,112919,accelerometer,2017-07-10 22:07:59.662,"['6.034424', '-4.4207764', '6.693283']",At home
149052,112930,accelerometer,2017-07-10 22:09:01.216,"['6.0487823', '-3.9924622', '6.82724']",At home
149061,112939,accelerometer,2017-07-10 22:12:59.771,"['0.63035583', '2.8967438', '9.143753']",At home
149122,113000,accelerometer,2017-07-10 22:13:08.678,"['1.9846344', '2.5784302', '9.414413']",At home
151147,115025,accelerometer,2017-07-11 12:43:59.164,"['2.1936493', '-9.38623', '1.5062561']",Cooking
151162,115040,accelerometer,2017-07-11 12:44:37.936,"['-8.165466', '-15.987167', '-5.3490753']",Cooking
151175,115053,accelerometer,2017-07-11 12:44:43.070,"['-11.976318', '-5.977249', '5.1843414']",Cooking
151196,115074,accelerometer,2017-07-11 12:44:48.221,"['-12.23143', '-5.0310516', '3.3226166']",Cooking
151214,115092,accelerometer,2017-07-11 12:44:53.757,"['-10.747498', '0.6106415', '0.43652344']",Cooking
151231,115109,accelerometer,2017-07-11 12:44:58.905,"['-7.8428497', '0.13215637', '-0.6391907']",Cooking
151247,115125,accelerometer,2017-07-11 12:45:04.447,"['-11.304504', '1.1276703', '-1.1999207']",Cooking
151264,115142,accelerometer,2017-07-11 12:45:09.448,"['-2.526413', '1.71521', '14.695908']",Cooking
151280,115158,accelerometer,2017-07-11 12:45:14.619,"['8.452454', '-3.5947723', '2.9746094']",Cooking
151294,115172,accelerometer,2017-07-11 12:45:19.764,"['-7.5687103', '0.15802002', '0.33644104']",Cooking
151307,115185,accelerometer,2017-07-11 12:45:24.909,"['-8.76091', '-2.4655457', '3.0448914']",Cooking
151325,115203,accelerometer,2017-07-11 12:45:32.632,"['-10.446426', '-4.5991516', '5.475235']",Cooking
151338,115216,accelerometer,2017-07-11 12:45:38.573,"['-7.1211243', '0.29519653', '0.26545715']",Cooking
151351,115229,accelerometer,2017-07-11 12:45:45.700,"['-9.887741', '-5.181061', '6.803177']",Cooking
151370,115248,accelerometer,2017-07-11 12:45:50.840,"['-11.246933', '-4.439804', '6.452667']",Cooking
151385,115263,accelerometer,2017-07-11 12:45:57.767,"['-10.028152', '-1.3890076', '1.6799469']",Cooking
151396,115274,accelerometer,2017-07-11 12:46:02.861,"['-11.746948', '1.660141', '-0.639801']",Cooking
151420,115298,accelerometer,2017-07-11 12:46:36.953,"['-7.9091644', '-6.6713257', '4.387558']",Cooking
151437,115315,accelerometer,2017-07-11 12:46:42.100,"['-14.161514', '-2.4357452', '2.4222717']",Cooking
151453,115331,accelerometer,2017-07-11 12:46:59.318,"['-9.213776', '2.166275', '-0.65379333']",Cooking
151472,115350,accelerometer,2017-07-11 12:47:58.758,"['-13.2695465', '1.9539032', '-0.28581238']",Cooking
151489,115367,accelerometer,2017-07-11 12:48:04.643,"['-13.352875', '-3.2078705', '4.4098206']",Cooking
151506,115384,accelerometer,2017-07-11 12:48:17.697,"['-7.8064575', '0.76805115', '-0.17376709']",Cooking
151522,115400,accelerometer,2017-07-11 12:48:23.632,"['-9.675369', '-4.2510376', '4.13472']",Cooking
151538,115416,accelerometer,2017-07-11 12:48:59.261,"['-12.937714', '-4.0189056', '5.624878']",Cooking
151557,115435,accelerometer,2017-07-11 12:50:01.554,"['7.588623', '-5.106598', '3.8526917']",Cooking
151701,115579,accelerometer,2017-07-11 13:11:02.539,"['-5.831604', '1.1154633', '-9.297592']",Cooking
151713,115591,accelerometer,2017-07-11 13:11:11.061,"['-1.4760742', '-0.9914398', '-9.337936']",Cooking
151721,115599,accelerometer,2017-07-11 13:11:16.168,"['0.6125183', '-7.5845947', '-5.8637085']",Cooking
151731,115609,accelerometer,2017-07-11 13:11:33.095,"['-0.2007904', '-9.3389435', '-1.7607574']",Cooking
151740,115618,accelerometer,2017-07-11 13:11:38.231,"['-4.7190094', '-7.6161957', '-5.6901245']",Cooking
151750,115628,accelerometer,2017-07-11 13:11:43.374,"['-4.511795', '-8.082596', '-4.2518005']",Cooking
151758,115636,accelerometer,2017-07-11 13:11:55.846,"['-2.2522736', '-5.4292145', '7.663788']",Cooking
151763,115641,accelerometer,2017-07-11 13:12:00.984,"['-0.13447571', '-8.707001', '4.522232']",Cooking
151770,115648,accelerometer,2017-07-11 13:12:06.129,"['6.359436', '-5.909485', '-1.4293976']",Cooking
151777,115655,accelerometer,2017-07-11 13:12:11.274,"['-2.3578644', '-10.181824', '3.9267883']",Cooking
151784,115662,accelerometer,2017-07-11 13:12:18.215,"['6.198303', '-8.633133', '0.9462433']",Cooking
151790,115668,accelerometer,2017-07-11 13:12:24.136,"['-4.499222', '-9.452667', '0.8625641']",Cooking
151796,115674,accelerometer,2017-07-11 13:12:31.260,"['-0.6201477', '-9.642059', '-1.8002625']",Cooking
151806,115684,accelerometer,2017-07-11 13:12:58.579,"['-4.2374268', '-8.689758', '2.668396']",Cooking
151813,115691,accelerometer,2017-07-11 13:13:03.713,"['-6.3392944', '-7.3625336', '2.7374725']",Cooking
151821,115699,accelerometer,2017-07-11 13:13:08.856,"['-6.8743896', '-5.3338013', '5.803238']",Cooking
151827,115705,accelerometer,2017-07-11 13:13:13.859,"['3.1322937', '-5.2507324', '-8.67749']",Cooking
151833,115711,accelerometer,2017-07-11 13:13:18.867,"['-3.3536072', '-4.257126', '-7.96402']",Cooking
151839,115717,accelerometer,2017-07-11 13:13:23.873,"['-1.5974579', '-8.127365', '-6.5490417']",Cooking
151845,115723,accelerometer,2017-07-11 13:13:28.879,"['-1.6285858', '-5.487747', '-7.9197235']",Cooking
151851,115729,accelerometer,2017-07-11 13:13:33.886,"['-3.0662994', '-7.775406', '-6.8770447']",Cooking
151856,115734,accelerometer,2017-07-11 13:13:38.895,"['-3.4421844', '-6.8931427', '-3.7777557']",Cooking
151861,115739,accelerometer,2017-07-11 13:13:43.899,"['-3.2374878', '-4.878433', '-7.774872']",Cooking
151869,115747,accelerometer,2017-07-11 13:13:58.686,"['-1.249939', '-3.3892365', '-9.251022']",Cooking
151920,115798,accelerometer,2017-07-11 13:15:34.915,"['-2.392807', '-6.525284', '-7.3986206']",Eat
151932,115810,accelerometer,2017-07-11 13:15:58.852,"['-2.8414917', '-7.2447357', '-6.2246246']",Eat
151947,115825,accelerometer,2017-07-11 13:16:51.237,"['-2.6122437', '-6.1215057', '-7.3196106']",Eat
151952,115830,accelerometer,2017-07-11 13:16:58.392,"['-4.202347', '-6.684143', '-6.210861']",Eat
151964,115842,accelerometer,2017-07-11 13:17:58.573,"['-4.314148', '-6.3825836', '-6.367325']",Eat
151976,115853,accelerometer,2017-07-11 13:18:42.765,"['-2.3518677', '-7.3513947', '-7.0663147']",Eat
151981,115859,accelerometer,2017-07-11 13:18:47.770,"['-4.7314606', '-5.4027557', '-6.040268']",Eat
151986,115863,accelerometer,2017-07-11 13:18:52.774,"['-4.76857', '-6.0982666', '-5.361511']",Eat
151991,115868,accelerometer,2017-07-11 13:18:57.784,"['-4.380722', '-6.2012177', '-4.320038']",Eat
151996,115874,accelerometer,2017-07-11 13:19:02.784,"['-5.1456604', '-7.684433', '-5.360321']",Eat
152002,115879,accelerometer,2017-07-11 13:19:07.789,"['-4.788925', '-6.1653137', '-5.474045']",Eat
152007,115885,accelerometer,2017-07-11 13:19:12.793,"['-4.318466', '-6.5507812', '-4.273346']",Eat
152014,115891,accelerometer,2017-07-11 13:19:17.796,"['-5.273758', '-4.822159', '-5.3315887']",Eat
152019,115897,accelerometer,2017-07-11 13:19:22.798,"['-6.8563232', '-4.399582', '-5.229843']",Eat
152024,115902,accelerometer,2017-07-11 13:19:27.805,"['-4.8822937', '-7.257065', '-4.2506104']",Eat
152029,115907,accelerometer,2017-07-11 13:19:32.814,"['-5.593384', '-7.233124', '-3.4712982']",Eat
152034,115912,accelerometer,2017-07-11 13:19:37.820,"['-5.642456', '-7.254669', '-3.3336334']",Eat
152042,115919,accelerometer,2017-07-11 13:19:42.821,"['-3.6349182', '-8.290161', '-3.699936']",Eat
152048,115926,accelerometer,2017-07-11 13:19:47.825,"['-5.306076', '-7.6796417', '-2.683609']",Eat
152054,115932,accelerometer,2017-07-11 13:19:52.831,"['-4.415436', '-7.2510834', '-3.790924']",Eat
152059,115937,accelerometer,2017-07-11 13:19:58.643,"['-5.1012573', '-7.3942566', '-4.30867']",Eat
152068,115946,accelerometer,2017-07-11 13:20:04.248,"['-5.251129', '-7.261139', '-3.8055267']",Eat
152074,115952,accelerometer,2017-07-11 13:20:09.413,"['-3.673111', '-7.0897217', '-5.521805']",Eat
152082,115960,accelerometer,2017-07-11 13:20:30.697,"['-4.4312286', '-6.936371', '-6.0793']",Eat
152086,115964,accelerometer,2017-07-11 13:20:35.698,"['-3.5595093', '-8.02681', '-5.2597656']",Eat
152092,115970,accelerometer,2017-07-11 13:20:40.705,"['-5.0427094', '-6.206009', '-3.8627472']",Eat
152099,115976,accelerometer,2017-07-11 13:20:49.862,"['-5.855301', '-6.695862', '-4.5164795']",Eat
152102,115980,accelerometer,2017-07-11 13:20:54.863,"['-4.741043', '-7.3504486', '-4.4457397']",Eat
152110,115987,accelerometer,2017-07-11 13:20:59.864,"['-4.744629', '-7.3743896', '-4.387085']",Eat
152122,115999,accelerometer,2017-07-11 13:21:06.869,"['-4.048401', '-7.8290405', '-4.4490967']",Eat
152129,116007,accelerometer,2017-07-11 13:21:11.877,"['-2.9094849', '-7.6712646', '-5.0538635']",Eat
152135,116012,accelerometer,2017-07-11 13:21:16.884,"['-4.2562103', '-7.063141', '-3.6197357']",Eat
152139,116017,accelerometer,2017-07-11 13:21:21.892,"['-5.6005554', '-7.193619', '-4.9497223']",Eat
152147,116024,accelerometer,2017-07-11 13:21:26.899,"['-6.1236877', '-7.546768', '-3.0175934']",Eat
152152,116029,accelerometer,2017-07-11 13:21:31.906,"['-4.791321', '-6.103058', '-6.1444244']",Eat
152156,116034,accelerometer,2017-07-11 13:21:36.914,"['-4.854767', '-6.273056', '-5.6655884']",Eat
152161,116039,accelerometer,2017-07-11 13:21:41.922,"['-4.9445496', '-6.3736115', '-5.5566406']",Eat
152167,116045,accelerometer,2017-07-11 13:21:46.928,"['-4.7230835', '-5.071167', '-7.0374603']",Eat
152172,116050,accelerometer,2017-07-11 13:21:52.031,"['-4.9948273', '-4.9038086', '7.2525787']",Eat
152179,116057,accelerometer,2017-07-11 13:21:57.177,"['-6.020859', '-5.7065887', '5.150345']",Eat
152190,116068,accelerometer,2017-07-11 13:22:10.170,"['-4.6039734', '-5.6067505', '6.8277283']",Eat
152196,116074,accelerometer,2017-07-11 13:22:18.339,"['-4.397232', '-8.373001', '0.6001587']",Eat
152208,116086,accelerometer,2017-07-11 13:22:49.845,"['-5.3621063', '-8.48111', '1.4286804']",Eat
152215,116093,accelerometer,2017-07-11 13:22:54.859,"['-3.9138489', '-9.276581', '-8.450043']",Eat
152221,116099,accelerometer,2017-07-11 13:22:59.859,"['-5.2330475', '-6.3424835', '-5.456085']",Eat
152224,116102,accelerometer,2017-07-11 13:23:04.864,"['-5.0977783', '-6.72435', '-5.31723']",Eat
152229,116107,accelerometer,2017-07-11 13:23:09.867,"['-3.6720276', '-7.8017426', '-6.213852']",Eat
152236,116114,accelerometer,2017-07-11 13:23:14.874,"['-4.8248444', '-8.456558', '-3.87352']",Eat
152243,116121,accelerometer,2017-07-11 13:23:24.748,"['-5.119568', '-8.501099', '-3.9519348']",Eat
152247,116125,accelerometer,2017-07-11 13:23:29.748,"['-4.262207', '-7.3468475', '-4.541504']",Eat
152254,116132,accelerometer,2017-07-11 13:23:59.046,"['-4.575836', '-7.2837677', '-5.6070404']",Eat
152265,116143,accelerometer,2017-07-11 13:24:28.881,"['-4.2165985', '-8.516541', '-2.407196']",Eat
152288,116166,accelerometer,2017-07-11 13:24:58.364,"['-4.903366', '-8.03566', '-2.5965729']",Eat
152303,116181,accelerometer,2017-07-11 13:25:58.303,"['-4.073059', '-8.933731', '-0.29994202']",Eat
152308,116186,accelerometer,2017-07-11 13:26:06.597,"['-5.2917023', '-8.312912', '-0.78201294']",Eat
152318,116196,accelerometer,2017-07-11 13:26:13.567,"['-4.9846497', '-8.511993', '-0.48860168']",Eat
152325,116203,accelerometer,2017-07-11 13:26:21.527,"['-4.789398', '-8.502777', '-0.42276']",Eat
152340,116218,accelerometer,2017-07-11 13:26:59.287,"['-4.6539', '-8.6076355', '-0.30377197']",Eat
152344,116222,accelerometer,2017-07-11 13:27:14.866,"['-5.21904', '-7.1284943', '-4.2394714']",Eat
152355,116233,accelerometer,2017-07-11 13:27:26.933,"['-4.729309', '-7.391861', '-4.3724823']",Eat
152363,116241,accelerometer,2017-07-11 13:27:41.985,"['-8.465103', '-5.0151367', '2.5325317']",Eat
152369,116247,accelerometer,2017-07-11 13:27:46.987,"['-4.7278748', '-8.473328', '-1.363205']",Eat
152375,116253,accelerometer,2017-07-11 13:27:51.996,"['-3.8108978', '-9.102997', '-0.4881134']",Eat
152379,116257,accelerometer,2017-07-11 13:27:57.017,"['-3.9414978', '-9.075226', '-1.2404938']",Eat
152389,116267,accelerometer,2017-07-11 13:28:02.758,"['-3.40448', '-8.464462', '-2.956192']",Eat
152401,116279,accelerometer,2017-07-11 13:28:09.685,"['-4.072098', '-8.681259', '-0.32843018']",Eat
152407,116285,accelerometer,2017-07-11 13:28:14.829,"['-4.7145844', '-8.301895', '-1.5591736']",Eat
152413,116291,accelerometer,2017-07-11 13:28:20.574,"['-5.2388', '-8.224686', '-1.1640015']",Eat
152420,116298,accelerometer,2017-07-11 13:28:25.716,"['-4.776596', '-7.9863434', '-3.1408997']",Eat
152426,116304,accelerometer,2017-07-11 13:28:30.862,"['-4.4649963', '-8.577835', '-1.4353943']",Eat
152465,116343,accelerometer,2017-07-11 13:31:02.043,"['-1.2239532', '-2.4925995', '9.816528']",Eat
152506,116384,accelerometer,2017-07-11 13:31:58.704,"['-0.50198364', '-6.7022095', '-1.7380066']",Eat
152521,116399,accelerometer,2017-07-11 13:32:18.278,"['2.402176', '-9.130539', '-5.1255646']",Eat
152538,116416,accelerometer,2017-07-11 13:32:59.072,"['3.623581', '-7.5447235', '-4.822342']",Eat
152565,116443,accelerometer,2017-07-11 13:33:58.819,"['3.2498474', '-8.259766', '-4.5708313']",Eat
153535,117413,accelerometer,2017-07-11 14:15:09.426,"['3.7368317', '6.1768036', '3.8693237']",Pause
153629,117507,accelerometer,2017-07-11 14:15:59.328,"['-1.3828125', '-11.576324', '1.798706']",Pause
153640,117518,accelerometer,2017-07-11 14:16:18.180,"['-7.226471', '-6.455017', '-1.36763']",Pause
153654,117532,accelerometer,2017-07-11 14:16:25.480,"['2.236023', '-5.087448', '-11.439804']",Pause
153658,117536,accelerometer,2017-07-11 14:16:32.415,"['1.9022675', '-6.557968', '6.7462006']",Pause
153673,117551,accelerometer,2017-07-11 14:16:58.760,"['1.4693909', '-9.643372', '0.63308716']",Pause
153694,117572,accelerometer,2017-07-11 14:17:58.729,"['7.694916', '-0.8661041', '6.187271']",Pause
153713,117590,accelerometer,2017-07-11 14:18:35.865,"['1.516922', '-5.727295', '7.024048']",Pause
153721,117599,accelerometer,2017-07-11 14:18:40.871,"['-8.400574', '-4.9478607', '0.9986725']",Pause
153730,117608,accelerometer,2017-07-11 14:18:58.652,"['-7.04451', '-4.5828705', '-3.806961']",Pause
